#"ID_REF"	"GSM1599181"	"GSM1599182"	"GSM1599183"	"GSM1599187"	"GSM1599188"	"GSM1599189"
#CLASS	Healthy	Healthy	Healthy	TB	TB	TB
"ILMN_1662744"	-5.4375	-6.1041665	5.9375	4.1041665	3.9791667	-1.9375
"ILMN_1662747"	5.2291665	17.9375	2.0625	16.854166	18.104166	17.729166
"ILMN_1662751"	9.5625	15.6875	8.0625	9.520833	11.1875	-5.0625
"ILMN_1662766"	0.6041667	5.9375	9.0625	7.5625	6.6458335	-4.7708335
"ILMN_1662768"	0.6875	-2.8958333	-2.0625	3.2291667	-5.7291665	-8.5625
"ILMN_1662772"	8.9375	-5.4375	7.3541665	-3.1458333	-1.4791666	0.0625
"ILMN_1662773"	-7.4791665	2.9375	-1.6458334	-5.1458335	-6.1458335	-0.14583333
"ILMN_1662777"	-3.0208333	-7.9791665	-4.5625	-4.3125	-4.3541665	-1.0625
"ILMN_1662786"	9.895833	-1.1458334	1.8541666	6.8541665	3.2291667	3.1041667
"ILMN_1662791"	12.8125	4.1041665	3.4791667	4.6041665	9.520833	-2.3125
"ILMN_1662792"	4.3125	-1.8958334	1.3125	4.6041665	-2.8541667	2.4791667
"ILMN_1662795"	239.64583	585.2708	197.02083	260.8125	277.27084	85.229164
"ILMN_1662799"	1621.9375	1243.9791	2270.9375	1108.7709	1430.5209	1101.0625
"ILMN_1662801"	5.9375	8.4375	2.8541667	2.0625	2.7291667	-1.2291666
"ILMN_1662807"	2.8125	7.0625	-1.7708334	-1.6458334	-1.8541666	2.6041667
"ILMN_1662809"	18.229166	22.9375	25.104166	3.6041667	-0.14583333	3.1458333
"ILMN_1662823"	3.8958333	2.4375	6.7708335	2.5208333	-3.1041667	3.0625
"ILMN_1662824"	5.0208335	-0.47916666	7.6458335	-5.6041665	1.5625	-1.4791666
"ILMN_1662837"	-9.770833	-1.1458334	-13.645833	-13.1875	-9.4375	-7.5208335
"ILMN_1662839"	93.145836	133.22917	47.0625	175.3125	90.6875	136.1875
"ILMN_1662843"	638.3125	550.5625	828.6042	703.8958	874.2708	686.5208
"ILMN_1662845"	1.9375	-0.22916667	8.604167	2.9375	0.104166664	-0.39583334
"ILMN_1662846"	76.5625	68.979164	119.729164	40.604168	98.979164	82.145836
"ILMN_1662848"	31.854166	54.520832	32.770832	69.5625	72.3125	47.979168
"ILMN_1662852"	19.145834	1.5625	14.8125	13.1875	4.0625	10.854167
"ILMN_1662862"	6.5625	1.0208334	-2.0625	-8.5625	-8.5625	-4.5625
"ILMN_1662865"	279.0625	274.60416	228.27083	197.4375	305.64584	285.14584
"ILMN_1662878"	13.145833	5.7708335	-2.1875	8.0625	-2.4375	12.854167
"ILMN_1662879"	24.1875	1.5625	18.145834	9.0625	2.2708333	20.145834
"ILMN_1662880"	1.5625	2.5625	-3.4375	4.3541665	2.4375	1.3125
"ILMN_1662884"	-2.7708333	-11.104167	-11.895833	-5.6041665	-3.0208333	-14.645833
"ILMN_1662886"	5.6875	-4.3958335	9.0625	1.5625	0.5208333	0.27083334
"ILMN_1662892"	0.6875	8.979167	6.1875	-1.0625	-4.8125	0.27083334
"ILMN_1662895"	12.395833	24.229166	19.020834	15.354167	12.3125	27.8125
"ILMN_1662896"	103.0625	100.9375	106.354164	131.1875	102.854164	144.14583
"ILMN_1662897"	-6.1458335	-2.9375	3.8958333	4.1041665	5.0208335	7.5625
"ILMN_1662902"	-2.0208333	-1.2291666	1.5625	-1.1458334	-3.1041667	-4.7708335
"ILMN_1662905"	1019.3542	1223.7709	1286.8125	1084.1875	1161.6875	1198.8541
"ILMN_1662908"	-4.0208335	6.3541665	10.104167	3.7708333	0.8125	-1.2708334
"ILMN_1662910"	20.145834	18.145834	27.8125	27.020834	24.8125	23.395834
"ILMN_1662914"	-4.5208335	-0.7291667	3.0625	-3.0625	4.8125	5.7708335
"ILMN_1662917"	-2.0208333	-7.7708335	-7.7708335	-3.8958333	4.0625	3.9791667
"ILMN_1662932"	8664.8955	9408.3125	10590.9375	15101.2295	16815.021	11271.3955
"ILMN_1662934"	-0.020833334	15.270833	9.0625	-1.0625	3.1458333	15.479167
"ILMN_1662935"	2.4375	-1.1458334	-2.8958333	-2.0208333	-2.0625	-1.7291666
"ILMN_1662942"	-6.4791665	-3.8541667	5.2291665	0.35416666	-8.729167	2.8541667
"ILMN_1662944"	4.9791665	13.895833	1.8125	-10.479167	-7.5208335	1.3125
"ILMN_1662949"	-5.5625	-5.4375	-6.9791665	-5.9791665	0.3125	-3.8958333
"ILMN_1662950"	1.9375	2.0625	-0.0625	1.1875	-6.1458335	-6.1458335
"ILMN_1662952"	9.604167	3.6875	47.020832	12.9375	6.3958335	12.1875
"ILMN_1662953"	2.6458333	-4.9375	-3.3958333	-0.9375	-2.8958333	-5.3958335
"ILMN_1662954"	66.020836	57.9375	46.3125	59.229168	59.3125	38.8125
"ILMN_1662956"	-0.9375	-4.3541665	-6.6458335	-1.9375	-0.0625	12.4375
"ILMN_1662961"	-5.1041665	-2.8125	-8.4375	-1.9375	-3.7708333	2.4375
"ILMN_1662962"	-12.395833	-1.8541666	-9.104167	-1.7708334	-5.4375	0.5208333
"ILMN_1662963"	3.1041667	-4.3541665	6.1875	-2.0208333	-3.8958333	6.7708335
"ILMN_1662964"	176.60417	197.02083	106.1875	174.77083	156.64583	192.97917
"ILMN_1662970"	13.1875	25.604166	82.229164	42.604168	19.020834	34.854168
"ILMN_1662973"	17.9375	21.8125	44.020832	23.020834	21.604166	22.520834
"ILMN_1662988"	5.6458335	0.22916667	9.0625	9.0625	-2.1041667	8.4375
"ILMN_1662989"	0.22916667	-6.5625	-3.2708333	-3.4375	0.8125	-2.1875
"ILMN_1663002"	355.1875	360.9375	380.35416	280.85416	329.10416	263.8125
"ILMN_1663005"	9.0625	0.14583333	0.27083334	5.8125	4.9375	7.5625
"ILMN_1663010"	19.020834	5.2291665	-1.2291666	11.145833	12.3125	1.1458334
"ILMN_1663015"	-0.3125	-11.395833	-15.6875	-5.9375	-4.9375	-12.645833
"ILMN_1663024"	-3.4375	-10.479167	-10.354167	-3.8958333	-4.8541665	-0.8958333
"ILMN_1663032"	9.520833	18.6875	2.9375	-2.3541667	10.520833	6.3541665
"ILMN_1663033"	0.27083334	2.8541667	17.770834	14.645833	4.5625	11.1875
"ILMN_1663035"	64.729164	63.020832	96.6875	85.020836	59.895832	65.895836
"ILMN_1663037"	23.395834	-0.5208333	2.6041667	-0.020833334	2.4375	1.3125
"ILMN_1663042"	4.6458335	3.7708333	8.979167	9.0625	15.020833	3.8541667
"ILMN_1663052"	4.4375	7.1875	9.4375	5.5208335	2.8125	-0.22916667
"ILMN_1663054"	9.729167	0.7291667	24.729166	12.354167	13.645833	15.270833
"ILMN_1663057"	-6.7291665	-10.854167	-8.0625	-3.3958333	-8.0625	2.6041667
"ILMN_1663059"	9.895833	4.6458335	13.1875	-3.7708333	9.270833	4.1041665
"ILMN_1663062"	1.2291666	-2.3125	6.5625	-10.895833	-6.1041665	-6.0208335
"ILMN_1663065"	-3.2291667	2.0208333	2.0625	-2.7291667	0.8125	-0.4375
"ILMN_1663068"	163.39583	90.354164	206.10417	215.10417	193.22917	164.3125
"ILMN_1663080"	791.2708	729.7292	416.4375	1438.8125	1746.7709	1548.0209
"ILMN_1663081"	1.3541666	0.104166664	-6.1041665	-13.645833	-15.354167	-3.8958333
"ILMN_1663090"	533.1458	434.39584	927.7292	233.77083	145.72917	420.6875
"ILMN_1663092"	377.64584	688.0625	118.6875	990.4375	1024.8959	304.85416
"ILMN_1663096"	2.9375	3.6875	3.6875	7.2291665	4.6458335	2.7708333
"ILMN_1663099"	31.229166	68.0625	59.729168	26.645834	27.020834	52.145832
"ILMN_1663106"	-5.1875	1.1041666	0.35416666	-3.8125	-2.0625	-5.6041665
"ILMN_1663113"	41.229168	24.8125	88.3125	85.4375	66.6875	59.9375
"ILMN_1663118"	2.3125	-0.6458333	7.5625	-5.8541665	-4.8958335	0.14583333
"ILMN_1663119"	42.5625	64.020836	162.72917	137.10417	92.604164	235.64583
"ILMN_1663121"	-8.145833	3.6875	-5.3958335	-3.1458333	2.0625	-5.9791665
"ILMN_1663128"	0.6041667	0.8125	0.27083334	3.1875	5.7708335	3.8958333
"ILMN_1663129"	5.8125	11.8125	-1.1458334	0.7708333	-3.8541667	2.2708333
"ILMN_1663131"	-1.0625	-6.0208335	0.27083334	0.6875	-3.9375	2.1458333
"ILMN_1663132"	101.4375	56.4375	176.9375	80.854164	134.85417	96.979164
"ILMN_1663141"	-6.6875	2.8541667	-0.9375	0.27083334	1.8541666	3.6458333
"ILMN_1663142"	3613.6875	1809.4791	1703.8959	4222.354	1629.6459	1812.4375
"ILMN_1663145"	-2.8958333	-3.7291667	-5.2708335	-3.0625	-1.3125	3.8541667
"ILMN_1663149"	18.3125	17.770834	9.895833	2.8125	15.270833	10.4375
"ILMN_1663155"	17.770834	6.3541665	4.3541665	-1.6458334	-4.3958335	-0.3125
"ILMN_1663156"	30.4375	-4.0208335	4.3958335	10.854167	8.854167	4.5208335
"ILMN_1663158"	19.395834	11.0625	1.8958334	11.3125	5.0625	9.4375
"ILMN_1663159"	5.8125	1.1875	11.520833	8.520833	13.895833	8.604167
"ILMN_1663160"	75.4375	46.020832	32.5625	68.145836	63.8125	70.395836
"ILMN_1663165"	5.0208335	1.1458334	1.1875	5.2291665	-4.6458335	-4.4375
"ILMN_1663171"	-1.3125	-2.1875	-3.1041667	-5.1458335	2.9375	1.7708334
"ILMN_1663173"	34.729168	13.645833	21.604166	10.4375	25.3125	21.145834
"ILMN_1663179"	17.9375	20.270834	15.354167	27.8125	17.145834	16.4375
"ILMN_1663185"	0.104166664	2.6875	-0.3125	-3.7291667	4.3125	4.2291665
"ILMN_1663189"	0.8958333	-7.5208335	3.3125	0.104166664	-1.9791666	3.2291667
"ILMN_1663195"	494.97916	384.72916	301.14584	331.10416	337.60416	389.52084
"ILMN_1663213"	1.5625	1.6458334	1.7708334	0.7291667	0.6041667	1.2708334
"ILMN_1663220"	117.895836	108.479164	75.729164	124.104164	133.27083	117.979164
"ILMN_1663227"	9.4375	9.895833	5.7708335	-2.4375	3.6875	4.4791665
"ILMN_1663233"	-1.1458334	3.0625	-0.6458333	-0.39583334	-7.7708335	2.0625
"ILMN_1663234"	0.35416666	-1.4375	2.2708333	3.9375	4.6458335	-3.0208333
"ILMN_1663245"	50.979168	14.895833	-0.9791667	2.8958333	8.6875	-1.2708334
"ILMN_1663252"	-11.395833	-3.2708333	-7.3541665	-11.0625	-7.1041665	8.0625
"ILMN_1663257"	1.2708334	20.229166	5.8125	8.979167	8.104167	5.6041665
"ILMN_1663259"	2.0208333	-0.0625	9.4375	8.020833	6.3541665	-1.1458334
"ILMN_1663263"	-2.1041667	5.8125	5.2291665	0.35416666	0.3125	5.6041665
"ILMN_1663273"	1.9791666	7.8125	-4.7708335	-2.3958333	-7.0625	-2.1041667
"ILMN_1663281"	-3.0625	-9.020833	-2.3125	17.3125	42.145832	25.1875
"ILMN_1663298"	-4.5208335	-1.3125	-6.1041665	5.0208335	3.0208333	0.104166664
"ILMN_1663300"	-2.8125	4.6458335	1.7708334	0.7291667	-2.0625	0.3125
"ILMN_1663313"	2816.1458	2731.4792	3227.6042	4395.521	3990.7708	4122.229
"ILMN_1663321"	2.5208333	10.520833	11.4375	-0.020833334	6.8125	6.8541665
"ILMN_1663327"	17.5625	6.2708335	3.3958333	-1.8541666	14.770833	0.4375
"ILMN_1663347"	-1.1458334	5.8125	8.9375	16.9375	21.729166	3.8541667
"ILMN_1663349"	4.6458335	-3.0625	-2.1458333	3.1041667	2.9375	3.8541667
"ILMN_1663351"	6.6041665	3.1041667	4.7291665	0.7708333	-4.7708335	6.8541665
"ILMN_1663356"	77.1875	49.395832	20.354166	21.854166	26.9375	14.0625
"ILMN_1663364"	15.645833	0.39583334	2.8541667	10.0625	0.8125	2.5208333
"ILMN_1663367"	9.0625	5.3125	5.3958335	-3.0208333	1.3541666	-2.8125
"ILMN_1663370"	-3.0208333	-7.9791665	-2.1875	-8.8125	-7.8541665	-2.0625
"ILMN_1663379"	100.854164	74.020836	131.27083	121.1875	109.6875	96.104164
"ILMN_1663381"	0.27083334	-2.4791667	6.3958335	-2.6041667	0.104166664	4.4375
"ILMN_1663383"	2.1458333	15.8125	7.4375	23.104166	14.4375	8.354167
"ILMN_1663387"	0.3125	0.5208333	-8.0625	-4.3958335	-8.020833	5.3958335
"ILMN_1663390"	-1.1458334	0.104166664	-0.6458333	1.3958334	4.7708335	5.7291665
"ILMN_1663397"	1.1875	3.4791667	14.4375	-1.5208334	-5.2708335	-3.1458333
"ILMN_1663399"	-1.6041666	6.3541665	-8.0625	-2.5625	-1.9375	-3.2708333
"ILMN_1663401"	3.1875	-2.0208333	6.2708335	-7.5208335	-3.8541667	-2.6041667
"ILMN_1663406"	4.3541665	6.3541665	-1.8125	-7.1458335	-2.8125	5.3541665
"ILMN_1663407"	153.10417	140.8125	338.6875	214.6875	167.10417	174.27083
"ILMN_1663415"	2.4375	10.479167	-2.0208333	30.895834	24.229166	20.3125
"ILMN_1663416"	9483.9795	8285.8545	9026.5205	9213.4375	8797.3125	9464.1045
"ILMN_1663417"	19.1875	16.854166	26.854166	14.979167	7.5625	14.6875
"ILMN_1663422"	44.1875	36.5625	138.02083	26.4375	62.4375	88.4375
"ILMN_1663425"	-2.0208333	0.8541667	-1.2291666	-0.22916667	-3.1041667	5.8125
"ILMN_1663427"	7.1875	10.8125	9.604167	8.979167	17.145834	7.4791665
"ILMN_1663430"	15.770833	5.0208335	8.729167	13.395833	16.270834	12.104167
"ILMN_1663437"	12.3125	1.4375	13.770833	-2.1458333	9.0625	0.9375
"ILMN_1663438"	4.1875	-3.3958333	-1.9375	-5.5625	7.8125	8.020833
"ILMN_1663444"	5.8125	1.9375	-5.7708335	20.854166	5.9375	11.8125
"ILMN_1663446"	-7.0625	-8.645833	-11.979167	-10.604167	-5.7708335	-10.6875
"ILMN_1663447"	6.7708335	2.6458333	16.520834	-8.479167	5.2291665	-2.3958333
"ILMN_1663453"	-7.4791665	-0.9375	-6.2291665	-2.3541667	-1.7708334	0.7291667
"ILMN_1663454"	0.27083334	2.7708333	-0.9375	-0.8125	0.8125	-4.3541665
"ILMN_1663455"	-5.7708335	-7.3541665	-3.1875	6.3541665	-6.1458335	-0.3125
"ILMN_1663467"	-5.8541665	4.9791665	-4.0208335	1.1875	6.2708335	-4.3541665
"ILMN_1663484"	11.145833	11.3125	27.270834	29.395834	12.604167	24.395834
"ILMN_1663486"	98.5625	77.0625	96.6875	111.3125	95.3125	85.395836
"ILMN_1663489"	213.85417	292.64584	178.22917	273.10416	190.72917	219.60417
"ILMN_1663490"	-3.3541667	9.0625	5.6041665	-0.9375	12.4375	3.2291667
"ILMN_1663493"	96.895836	112.6875	94.1875	49.229168	70.229164	75.3125
"ILMN_1663495"	7.1875	10.104167	3.0625	8.145833	5.6041665	5.6458335
"ILMN_1663497"	-5.5625	0.7291667	-2.1458333	-0.5208333	9.0625	-3.8958333
"ILMN_1663502"	9.104167	2.5625	4.0625	7.5625	3.1458333	7.7291665
"ILMN_1663511"	0.35416666	8.020833	-1.4791666	5.6041665	10.5625	9.0625
"ILMN_1663512"	2761.3958	2197.8125	2536.5208	2457.6458	2761.3958	2882.8542
"ILMN_1663518"	9.4375	9.8125	11.729167	9.395833	5.3541665	4.4375
"ILMN_1663519"	9.020833	11.645833	8.1875	15.354167	17.145834	6.7291665
"ILMN_1663532"	39.4375	42.1875	39.4375	74.020836	61.229168	62.4375
"ILMN_1663534"	11.1875	10.6875	9.4375	8.8125	0.104166664	1.5625
"ILMN_1663538"	61.854168	39.020832	21.895834	20.145834	16.4375	35.8125
"ILMN_1663541"	127.854164	133.5625	161.22917	80.020836	103.9375	104.854164
"ILMN_1663559"	-6.1458335	5.9375	13.895833	0.6875	4.1041665	11.645833
"ILMN_1663561"	-7.9375	-2.0625	-7.6458335	-18.604166	-10.479167	-12.604167
"ILMN_1663562"	9.8125	3.8541667	2.5208333	13.770833	-0.4375	-2.8125
"ILMN_1663569"	0.104166664	2.6041667	6.8958335	1.8125	2.4375	-1.4791666
"ILMN_1663575"	-2.1875	3.4791667	0.6041667	3.8541667	-6.1458335	-3.1458333
"ILMN_1663577"	46.729168	42.604168	25.229166	70.270836	49.354168	40.145832
"ILMN_1663578"	-10.604167	0.35416666	-5.7291665	5.3541665	-3.7708333	8.770833
"ILMN_1663580"	-5.2291665	2.5208333	-2.0208333	4.3125	-12.520833	-7.5208335
"ILMN_1663592"	0.4375	8.8125	0.8125	-0.4375	12.979167	4.7291665
"ILMN_1663598"	-0.9375	-3.3958333	13.1875	15.104167	-2.9375	-0.6041667
"ILMN_1663603"	23.770834	7.1458335	14.4375	1.1875	8.8125	13.4375
"ILMN_1663605"	156.89583	113.5625	124.104164	87.1875	117.3125	85.1875
"ILMN_1663607"	3.8541667	3.8541667	3.1041667	-0.3125	9.0625	-1.8958334
"ILMN_1663616"	185.39583	224.9375	224.9375	177.72917	245.85417	176.22917
"ILMN_1663618"	90.229164	85.729164	81.895836	178.5625	149.89583	118.395836
"ILMN_1663620"	2.2291667	7.3541665	0.22916667	-1.1458334	1.3125	-2.9375
"ILMN_1663627"	2.1458333	11.479167	10.479167	14.8125	15.020833	2.8541667
"ILMN_1663631"	915.8542	770.7292	794.5625	700.7708	726.0208	554.0625
"ILMN_1663640"	-5.3958335	1.5625	-2.9375	-7.6041665	4.9791665	-8.645833
"ILMN_1663646"	12.729167	31.4375	31.0625	87.0625	77.270836	76.645836
"ILMN_1663648"	2.0208333	-6.4375	0.6458333	-1.5208334	-5.2708335	-3.1458333
"ILMN_1663649"	33.3125	0.35416666	19.479166	2.8541667	2.6041667	5.3125
"ILMN_1663657"	-1.6458334	3.2708333	0.47916666	13.9375	2.6458333	10.520833
"ILMN_1663664"	270.1875	298.9375	207.22917	418.02084	434.22916	454.22916
"ILMN_1663665"	2.0208333	5.0208335	4.3958335	4.6458335	5.3958335	-2.1041667
"ILMN_1663667"	172.97917	129.4375	156.72917	153.3125	188.6875	136.22917
"ILMN_1663681"	-3.8125	5.8125	-1.4791666	6.4791665	-7.8541665	6.4791665
"ILMN_1663683"	-3.3958333	1.8125	2.6458333	-6.5625	5.8541665	-3.4375
"ILMN_1663684"	28.854166	21.145834	23.895834	11.854167	9.1875	16.104166
"ILMN_1663685"	251.3125	221.22917	326.5625	270.3125	267.5625	285.52084
"ILMN_1663696"	0.8541667	8.354167	12.354167	7.7708335	14.6875	12.479167
"ILMN_1663699"	46.8125	13.4375	41.0625	18.270834	11.854167	13.479167
"ILMN_1663709"	6.2291665	7.1875	5.8125	3.0208333	11.1875	8.145833
"ILMN_1663716"	6.1041665	-3.1458333	10.395833	1.2291666	-1.8125	0.6875
"ILMN_1663718"	2.8541667	0.5208333	5.0208335	0.27083334	-3.4375	-0.3125
"ILMN_1663722"	5.6041665	-2.1041667	-5.2708335	-4.8958335	1.3125	1.1458334
"ILMN_1663723"	7.7708335	8.479167	10.9375	-0.7291667	3.6875	11.229167
"ILMN_1663724"	1.7708334	0.35416666	-6.5625	8.604167	1.5625	0.4375
"ILMN_1663749"	10.604167	14.4375	6.6458335	2.2708333	-4.3125	1.9375
"ILMN_1663751"	482.64584	364.4375	246.1875	140.77083	204.60417	196.35417
"ILMN_1663754"	1.1875	10.729167	3.6875	16.395834	8.0625	5.3958335
"ILMN_1663759"	23.270834	12.354167	10.645833	6.7291665	17.229166	13.1875
"ILMN_1663767"	7.5208335	11.104167	6.8541665	8.479167	-0.22916667	9.4375
"ILMN_1663772"	-2.0208333	0.22916667	-1.1458334	2.5208333	5.8125	-4.6875
"ILMN_1663780"	0.27083334	-0.3125	-6.4375	-5.3958335	-5.4375	-8.104167
"ILMN_1663786"	-3.3958333	-2.8125	-1.1458334	-8.520833	-3.8541667	-6.4791665
"ILMN_1663787"	0.5625	-5.2708335	-3.7708333	-9.604167	-9.5625	-10.6875
"ILMN_1663791"	1.2708334	5.7708335	2.1458333	0.35416666	-4.3541665	12.1875
"ILMN_1663793"	4.6458335	-1.3125	4.6458335	3.1041667	-1.3958334	-1.9791666
"ILMN_1663797"	3.2291667	-2.0208333	-1.9791666	-0.9791667	6.8541665	-1.5208334
"ILMN_1663799"	11904.5205	10832.0205	12317.1045	12381.7295	12490.6455	13903.5625
"ILMN_1663802"	-7.5208335	5.6041665	2.0625	-2.5208333	-2.8125	26.6875
"ILMN_1663813"	-0.39583334	2.3125	-0.6458333	8.1875	4.7708335	0.104166664
"ILMN_1663815"	6.9791665	0.6041667	0.6875	6.3958335	0.22916667	-1.1458334
"ILMN_1663816"	-3.3958333	-1.1458334	-1.1458334	-12.4375	-0.3125	-11.645833
"ILMN_1663827"	7.2291665	10.229167	1.5625	5.0208335	10.6875	7.5625
"ILMN_1663832"	-3.3958333	2.5625	-2.8541667	6.7708335	-3.0208333	4.1041665
"ILMN_1663836"	9.270833	-3.3958333	7.0625	11.354167	4.3958335	-0.5208333
"ILMN_1663840"	-2.1041667	5.0208335	9.5625	0.35416666	-8.729167	0.8125
"ILMN_1663858"	-10.020833	2.9375	3.8541667	-0.47916666	-5.9791665	-0.9791667
"ILMN_1663866"	5274.3125	4941.021	5361.479	5199.729	3973.0625	4546.4375
"ILMN_1663873"	5.3541665	2.1041667	5.0625	1.2708334	1.9375	-12.979167
"ILMN_1663884"	-1.8125	-2.8125	3.2291667	-4.5625	2.4791667	0.35416666
"ILMN_1663893"	12.270833	11.4375	38.3125	8.9375	11.229167	12.1875
"ILMN_1663897"	7.7291665	3.4375	1.3541666	9.395833	7.1875	3.6041667
"ILMN_1663913"	10.4375	2.8541667	-2.3958333	5.4791665	0.104166664	3.6458333
"ILMN_1663916"	2066.2708	1549.3541	2600.9792	1900.0625	1452.3541	1464.9791
"ILMN_1663919"	0.27083334	-0.27083334	6.3958335	1.1458334	8.770833	5.3541665
"ILMN_1663925"	-3.1458333	-0.9375	7.1875	-7.1041665	-6.1458335	1.5625
"ILMN_1663932"	-2.7291667	-9.479167	-1.1458334	-1.0208334	-3.8541667	3.1041667
"ILMN_1663935"	-4.3958335	-5.1458335	-5.9791665	-1.0625	-5.6875	1.2708334
"ILMN_1663944"	-2.0625	-4.5208335	-4.4791665	-3.1041667	8.145833	5.6458335
"ILMN_1663945"	-1.7708334	0.35416666	7.8541665	-1.8541666	6.8958335	21.604166
"ILMN_1663948"	-4.9375	-10.895833	-4.8125	-9.145833	-7.1041665	-2.1875
"ILMN_1663954"	403.10416	323.52084	422.85416	266.14584	346.6875	325.72916
"ILMN_1663962"	2.9375	-2.1875	-1.4791666	-5.1041665	1.1875	-0.0625
"ILMN_1663963"	11.0625	4.1041665	-1.8541666	3.8125	7.9791665	5.3541665
"ILMN_1663973"	-2.8958333	9.520833	-0.6458333	-0.35416666	3.0625	8.354167
"ILMN_1663975"	23.895834	7.1875	14.520833	11.645833	11.1875	18.645834
"ILMN_1663976"	-10.604167	-7.5208335	-7.4791665	-11.3125	-7.4375	-5.3958335
"ILMN_1663980"	7.0625	7.1875	8.854167	7.2291665	8.979167	6.4791665
"ILMN_1663986"	2.1458333	9.395833	-9.645833	4.8125	-6.9791665	-4.0208335
"ILMN_1663988"	-5.0208335	-6.6041665	-5.6875	-0.8958333	-4.4791665	3.3125
"ILMN_1663991"	-2.0625	0.8125	0.8958333	0.5625	1.3125	6.7291665
"ILMN_1663997"	-7.5208335	0.5208333	-4.7708335	-6.1458335	-4.3958335	-8.0625
"ILMN_1664001"	-1.2708334	-3.1041667	-3.8958333	-7.9375	-3.3958333	-8.895833
"ILMN_1664006"	35.770832	42.854168	16.229166	38.0625	40.145832	24.5625
"ILMN_1664008"	1.3125	-3.8125	-5.4375	2.2708333	-5.0625	-5.9791665
"ILMN_1664009"	-4.3541665	0.35416666	1.1875	1.8125	-8.354167	-1.4791666
"ILMN_1664010"	737.6458	1232.0625	793.6042	1327.2291	1166.3541	1024.4791
"ILMN_1664012"	148.3125	93.229164	130.60417	157.6875	169.1875	140.10417
"ILMN_1664014"	0.8125	11.145833	9.1875	-4.5625	1.5625	1.3541666
"ILMN_1664016"	883.3542	634.9792	778.2708	1136.8125	1249.1459	1010.7708
"ILMN_1664024"	-4.3541665	-2.7291667	-4.3541665	2.8125	-3.7708333	-7.4375
"ILMN_1664025"	5.1041665	18.5625	9.270833	15.145833	13.1875	3.2708333
"ILMN_1664026"	6.5625	-8.5625	7.5625	0.7291667	5.0208335	14.8125
"ILMN_1664028"	525.5208	523.9792	909.1042	747.7292	824.3125	734.4375
"ILMN_1664030"	53.770832	35.8125	51.0625	37.729168	55.6875	41.229168
"ILMN_1664034"	6.2291665	16.4375	-3.8958333	14.0625	1.1458334	9.770833
"ILMN_1664047"	1.1875	7.1875	-1.6458334	4.6458335	5.3958335	0.6875
"ILMN_1664051"	39.729168	48.3125	29.979166	21.8125	30.0625	29.854166
"ILMN_1664057"	-1.9375	3.1041667	5.5208335	-0.0625	-3.0208333	4.1041665
"ILMN_1664063"	16.4375	3.8541667	13.979167	5.1875	-1.1458334	-0.7291667
"ILMN_1664065"	-3.7708333	8.020833	8.9375	2.2708333	11.3125	2.9375
"ILMN_1664068"	216.27083	165.47917	170.72917	83.8125	56.354168	55.8125
"ILMN_1664071"	9.0625	11.729167	13.0625	3.2708333	-2.1041667	-0.7708333
"ILMN_1664073"	-1.0625	8.979167	2.5208333	10.645833	-1.1458334	4.0625
"ILMN_1664074"	6.7291665	13.1875	20.145834	0.8125	-1.1041666	0.35416666
"ILMN_1664083"	-3.8958333	-3.9375	-3.9791667	-5.1875	-4.3958335	0.6875
"ILMN_1664089"	5.9375	2.0625	2.8958333	1.1875	0.104166664	4.4375
"ILMN_1664094"	786.0625	931.1042	310.10416	2076.6042	1273.8541	863.6875
"ILMN_1664096"	0.8958333	-1.9375	7.8125	3.6875	-0.020833334	4.3125
"ILMN_1664098"	55.854168	32.354168	35.270832	34.729168	30.145834	34.729168
"ILMN_1664099"	0.47916666	4.4375	-3.0208333	-3.1041667	-7.7708335	-1.9791666
"ILMN_1664102"	-0.7708333	-1.0208334	3.4791667	2.0208333	2.6875	2.5208333
"ILMN_1664103"	4.6458335	5.2291665	-5.2708335	3.1458333	7.4791665	7.5625
"ILMN_1664111"	1.3541666	6.5625	3.0625	5.7708335	3.8541667	-3.8958333
"ILMN_1664118"	24.8125	-0.0625	8.6875	12.270833	22.1875	9.6875
"ILMN_1664122"	-0.7708333	-2.4375	-0.0625	-2.5625	-3.4791667	1.5625
"ILMN_1664124"	17.520834	-5.8958335	5.6041665	14.520833	1.5625	3.2291667
"ILMN_1664136"	2.4791667	9.0625	4.0625	-0.020833334	-2.0625	4.1041665
"ILMN_1664139"	3.2291667	4.6875	4.1041665	9.229167	1.5625	12.4375
"ILMN_1664146"	-2.1041667	0.6875	-10.5625	-1.3125	-4.3541665	3.7708333
"ILMN_1664153"	69.729164	114.270836	45.770832	85.3125	94.729164	87.5625
"ILMN_1664154"	-1.2291666	0.0625	0.7291667	8.104167	-0.6875	-4.0208335
"ILMN_1664157"	-0.5208333	5.7291665	-3.8958333	-4.3541665	2.8958333	-4.0208335
"ILMN_1664165"	-2.0208333	-4.4375	15.520833	-3.8958333	-2.1875	2.0625
"ILMN_1664167"	248.47917	245.35417	221.77083	241.35417	206.97917	242.64583
"ILMN_1664168"	81.395836	42.729168	96.229164	48.770832	62.104168	71.104164
"ILMN_1664170"	6.3541665	-3.0625	9.604167	3.9375	-3.2708333	-5.9791665
"ILMN_1664175"	79.270836	77.145836	79.4375	103.604164	67.5625	81.104164
"ILMN_1664176"	4.3125	4.1041665	4.2291665	1.9791666	5.3125	5.3541665
